#separator \x09
#set_separator	,
#empty_field	(empty)
#unset_field	-
#path	ntp
#open	2026-07-16-17-52-08
#fields	ts	uid	id.orig_h	id.orig_p	id.resp_h	id.resp_p	version	mode	stratum	poll	precision	root_delay	root_disp	ref_id	ref_time	org_time	rec_time	xmt_time	num_exts
#types	time	string	addr	port	addr	port	count	count	count	interval	interval	interval	interval	string	time	time	time	time	count
1700000074.009146	CCde594Fimv5WzrIdj	10.10.0.25	1050	10.10.0.1	123	4	3	2	1024.000000	1.000000	0.000000	0.000000	127.0.0.1	0.000000	0.000000	0.000000	1700000074.009146	0
1700000074.039146	CCde594Fimv5WzrIdj	10.10.0.25	1050	10.10.0.1	123	4	4	2	1024.000000	1.000000	0.000000	0.000000	127.0.0.1	1699996474.009146	1700000074.009146	1700000074.024146	1700000074.039146	0
1700000155.299202	C1v5ImZRda0uK8Bw4	10.10.0.27	1080	10.10.0.1	123	4	3	2	1024.000000	1.000000	0.000000	0.000000	127.0.0.1	0.000000	0.000000	0.000000	1700000155.299202	0
1700000155.329202	C1v5ImZRda0uK8Bw4	10.10.0.27	1080	10.10.0.1	123	4	4	2	1024.000000	1.000000	0.000000	0.000000	127.0.0.1	1699996555.299202	1700000155.299202	1700000155.314202	1700000155.329202	0
1700000158.344631	CT2OAB3MI1dpTd2pfl	10.10.0.28	1088	10.10.0.1	123	4	3	2	1024.000000	1.000000	0.000000	0.000000	127.0.0.1	0.000000	0.000000	0.000000	1700000158.344631	0
1700000158.374631	CT2OAB3MI1dpTd2pfl	10.10.0.28	1088	10.10.0.1	123	4	4	2	1024.000000	1.000000	0.000000	0.000000	127.0.0.1	1699996558.344631	1700000158.344631	1700000158.359631	1700000158.374631	0
1700000188.571753	CofzRZ3atGq8KsDysa	10.10.0.29	1106	10.10.0.1	123	4	3	2	1024.000000	1.000000	0.000000	0.000000	127.0.0.1	0.000000	0.000000	0.000000	1700000188.571753	0
1700000188.601753	CofzRZ3atGq8KsDysa	10.10.0.29	1106	10.10.0.1	123	4	4	2	1024.000000	1.000000	0.000000	0.000000	127.0.0.1	1699996588.571753	1700000188.571753	1700000188.586753	1700000188.601753	0
1700000191.502328	CYoTHMcbTU2B0Ldik	10.10.0.28	1116	10.10.0.1	123	4	3	2	1024.000000	1.000000	0.000000	0.000000	127.0.0.1	0.000000	0.000000	0.000000	1700000191.502328	0
1700000191.532328	CYoTHMcbTU2B0Ldik	10.10.0.28	1116	10.10.0.1	123	4	4	2	1024.000000	1.000000	0.000000	0.000000	127.0.0.1	1699996591.502328	1700000191.502328	1700000191.517328	1700000191.532328	0
1700000212.445515	CdssNr1w83E5FzclLc	10.10.0.20	1175	10.10.0.1	123	4	3	2	1024.000000	1.000000	0.000000	0.000000	127.0.0.1	0.000000	0.000000	0.000000	1700000212.445515	0
1700000212.475515	CdssNr1w83E5FzclLc	10.10.0.20	1175	10.10.0.1	123	4	4	2	1024.000000	1.000000	0.000000	0.000000	127.0.0.1	1699996612.445515	1700000212.445515	1700000212.460515	1700000212.475515	0
1700000215.414494	CAPcbG45ykmkvJsmN5	10.10.0.30	1187	10.10.0.1	123	4	3	2	1024.000000	1.000000	0.000000	0.000000	127.0.0.1	0.000000	0.000000	0.000000	1700000215.414494	0
1700000215.444494	CAPcbG45ykmkvJsmN5	10.10.0.30	1187	10.10.0.1	123	4	4	2	1024.000000	1.000000	0.000000	0.000000	127.0.0.1	1699996615.414494	1700000215.414494	1700000215.429494	1700000215.444494	0
1700000216.260065	Ct9k3K2I9biUJOqaSg	10.10.0.20	1193	10.10.0.1	123	4	3	2	1024.000000	1.000000	0.000000	0.000000	127.0.0.1	0.000000	0.000000	0.000000	1700000216.260065	0
1700000216.290065	Ct9k3K2I9biUJOqaSg	10.10.0.20	1193	10.10.0.1	123	4	4	2	1024.000000	1.000000	0.000000	0.000000	127.0.0.1	1699996616.260065	1700000216.260065	1700000216.275065	1700000216.290065	0
1700000228.167713	CwVfzz2iiFIujPbBIc	10.10.0.30	1249	10.10.0.1	123	4	3	2	1024.000000	1.000000	0.000000	0.000000	127.0.0.1	0.000000	0.000000	0.000000	1700000228.167713	0
1700000228.197713	CwVfzz2iiFIujPbBIc	10.10.0.30	1249	10.10.0.1	123	4	4	2	1024.000000	1.000000	0.000000	0.000000	127.0.0.1	1699996628.167713	1700000228.167713	1700000228.182713	1700000228.197713	0
1700000284.924015	CnLJcb1zG3jRfxlj0k	10.10.0.20	1334	10.10.0.1	123	4	3	2	1024.000000	1.000000	0.000000	0.000000	127.0.0.1	0.000000	0.000000	0.000000	1700000284.924015	0
1700000284.954015	CnLJcb1zG3jRfxlj0k	10.10.0.20	1334	10.10.0.1	123	4	4	2	1024.000000	1.000000	0.000000	0.000000	127.0.0.1	1699996684.924015	1700000284.924015	1700000284.939015	1700000284.954015	0
1700000331.788928	CdyLjywBDdIHS53Ca	10.10.0.28	1361	10.10.0.1	123	4	3	2	1024.000000	1.000000	0.000000	0.000000	127.0.0.1	0.000000	0.000000	0.000000	1700000331.788928	0
1700000331.818928	CdyLjywBDdIHS53Ca	10.10.0.28	1361	10.10.0.1	123	4	4	2	1024.000000	1.000000	0.000000	0.000000	127.0.0.1	1699996731.788928	1700000331.788928	1700000331.803928	1700000331.818928	0
1700000378.933519	CNcwxT2NhSS78HUAxc	10.10.0.20	1396	10.10.0.1	123	4	3	2	1024.000000	1.000000	0.000000	0.000000	127.0.0.1	0.000000	0.000000	0.000000	1700000378.933519	0
1700000378.963519	CNcwxT2NhSS78HUAxc	10.10.0.20	1396	10.10.0.1	123	4	4	2	1024.000000	1.000000	0.000000	0.000000	127.0.0.1	1699996778.933519	1700000378.933519	1700000378.948519	1700000378.963519	0
1700000387.681256	Cvq83p3L4xwr6HoaUa	10.10.0.30	1414	10.10.0.1	123	4	3	2	1024.000000	1.000000	0.000000	0.000000	127.0.0.1	0.000000	0.000000	0.000000	1700000387.681256	0
1700000387.711256	Cvq83p3L4xwr6HoaUa	10.10.0.30	1414	10.10.0.1	123	4	4	2	1024.000000	1.000000	0.000000	0.000000	127.0.0.1	1699996787.681256	1700000387.681256	1700000387.696256	1700000387.711256	0
1700000389.876462	CpdjU02cM0L8DFDLIf	10.10.0.26	1416	10.10.0.1	123	4	3	2	1024.000000	1.000000	0.000000	0.000000	127.0.0.1	0.000000	0.000000	0.000000	1700000389.876462	0
